주상병코드,주상병명,진료년도,수진자 주소지,연령,성별,진료건수(건),진료비(천원)
F50,식사장애,2022년,충청남도,76세,여자,41,2265
F50,식사장애,2022년,충청남도,77세,남자,19,1268
F50,식사장애,2022년,충청남도,77세,여자,24,1124
F50,식사장애,2022년,충청남도,78세,여자,25,1628
F50,식사장애,2022년,충청남도,79세,남자,5,188
F50,식사장애,2022년,충청남도,79세,여자,17,783
F50,식사장애,2022년,충청남도,80세,남자,8,353
F50,식사장애,2022년,충청남도,80세,여자,21,569
F50,식사장애,2022년,충청남도,81세,남자,14,700
F50,식사장애,2022년,충청남도,81세,여자,63,2952
F50,식사장애,2022년,충청남도,82세,남자,34,1513
F50,식사장애,2022년,충청남도,82세,여자,27,1226
F50,식사장애,2022년,충청남도,83세,남자,41,1738
F50,식사장애,2022년,충청남도,83세,여자,106,4039
F50,식사장애,2022년,충청남도,84세,남자,11,355
F50,식사장애,2022년,충청남도,84세,여자,16,725
F50,식사장애,2022년,충청남도,85세,남자,5,252
F50,식사장애,2022년,충청남도,85세,여자,65,3158
F50,식사장애,2022년,충청남도,86세,남자,10,472
F50,식사장애,2022년,충청남도,86세,여자,74,3502
F50,식사장애,2022년,충청남도,87세,남자,4,213
F50,식사장애,2022년,충청남도,87세,여자,39,1633
F50,식사장애,2022년,충청남도,88세,남자,12,486
F50,식사장애,2022년,충청남도,88세,여자,41,5191
F50,식사장애,2022년,충청남도,89세,남자,13,550
F50,식사장애,2022년,충청남도,89세,여자,40,2527
F50,식사장애,2022년,충청남도,90세,남자,1,1939
F50,식사장애,2022년,충청남도,90세,여자,52,2573
F50,식사장애,2022년,충청남도,91세,남자,6,299
F50,식사장애,2022년,충청남도,91세,여자,78,3878
F50,식사장애,2022년,충청남도,92세,남자,1,52
F50,식사장애,2022년,충청남도,92세,여자,24,1182
F50,식사장애,2022년,충청남도,93세,남자,4,229
F50,식사장애,2022년,충청남도,93세,여자,24,1384
F50,식사장애,2022년,충청남도,94세,여자,23,1147
F50,식사장애,2022년,충청남도,95세,남자,1,66
F50,식사장애,2022년,충청남도,95세,여자,17,866
F50,식사장애,2022년,충청남도,96세,여자,2,97
F50,식사장애,2022년,충청남도,97세,여자,12,672
F50,식사장애,2022년,충청남도,98세,여자,1,57
F50,식사장애,2022년,충청남도,100세 이상,여자,9,358
F50,식사장애,2022년,전라북도,4세,여자,1,29
F50,식사장애,2022년,전라북도,10세,여자,1,46
F50,식사장애,2022년,전라북도,11세,여자,4,798
F50,식사장애,2022년,전라북도,12세,여자,10,3472
F50,식사장애,2022년,전라북도,13세,여자,7,834
F50,식사장애,2022년,전라북도,14세,여자,3,164
F50,식사장애,2022년,전라북도,15세,남자,1,32
F50,식사장애,2022년,전라북도,15세,여자,45,17137
F50,식사장애,2022년,전라북도,16세,여자,30,1769
F50,식사장애,2022년,전라북도,17세,여자,5,315
F50,식사장애,2022년,전라북도,18세,남자,1,1167
F50,식사장애,2022년,전라북도,18세,여자,14,443
F50,식사장애,2022년,전라북도,19세,남자,1,17
F50,식사장애,2022년,전라북도,19세,여자,11,1181
F50,식사장애,2022년,전라북도,20세,여자,18,1463
F50,식사장애,2022년,전라북도,21세,남자,3,253
F50,식사장애,2022년,전라북도,21세,여자,19,2608
F50,식사장애,2022년,전라북도,22세,남자,1,23
F50,식사장애,2022년,전라북도,22세,여자,24,6791
F50,식사장애,2022년,전라북도,23세,여자,16,696
F50,식사장애,2022년,전라북도,24세,여자,12,619
F50,식사장애,2022년,전라북도,25세,여자,27,2066
F50,식사장애,2022년,전라북도,26세,여자,30,1572
F50,식사장애,2022년,전라북도,27세,남자,1,111
F50,식사장애,2022년,전라북도,27세,여자,8,388
F50,식사장애,2022년,전라북도,28세,남자,5,272
F50,식사장애,2022년,전라북도,28세,여자,45,2197
F50,식사장애,2022년,전라북도,29세,남자,2,99
F50,식사장애,2022년,전라북도,29세,여자,1,145
F50,식사장애,2022년,전라북도,30세,남자,14,628
F50,식사장애,2022년,전라북도,30세,여자,5,232
F50,식사장애,2022년,전라북도,31세,여자,1,119
F50,식사장애,2022년,전라북도,32세,여자,19,1271
F50,식사장애,2022년,전라북도,33세,여자,17,1135
F50,식사장애,2022년,전라북도,34세,남자,3,40
F50,식사장애,2022년,전라북도,34세,여자,4,164
F50,식사장애,2022년,전라북도,36세,여자,10,527
F50,식사장애,2022년,전라북도,37세,여자,3,255
F50,식사장애,2022년,전라북도,38세,여자,5,5753
F50,식사장애,2022년,전라북도,40세,여자,10,932
F50,식사장애,2022년,전라북도,41세,남자,1,17
F50,식사장애,2022년,전라북도,41세,여자,15,928
F50,식사장애,2022년,전라북도,42세,여자,1,11
F50,식사장애,2022년,전라북도,43세,여자,1,14
F50,식사장애,2022년,전라북도,45세,여자,10,793
F50,식사장애,2022년,전라북도,46세,남자,1,12
F50,식사장애,2022년,전라북도,46세,여자,1,17
F50,식사장애,2022년,전라북도,47세,남자,1,21
F50,식사장애,2022년,전라북도,47세,여자,1,19
F50,식사장애,2022년,전라북도,48세,여자,5,220
F50,식사장애,2022년,전라북도,49세,여자,3,44
F50,식사장애,2022년,전라북도,50세,남자,1,55
F50,식사장애,2022년,전라북도,50세,여자,13,195
F50,식사장애,2022년,전라북도,51세,남자,2,40
F50,식사장애,2022년,전라북도,51세,여자,7,124
F50,식사장애,2022년,전라북도,52세,남자,1,12
F50,식사장애,2022년,전라북도,52세,여자,2,29
F50,식사장애,2022년,전라북도,53세,남자,1,19
F50,식사장애,2022년,전라북도,53세,여자,4,140
F50,식사장애,2022년,전라북도,54세,여자,1,19
F50,식사장애,2022년,전라북도,55세,여자,2,36
F50,식사장애,2022년,전라북도,56세,여자,3,44
F50,식사장애,2022년,전라북도,57세,남자,3,63
F50,식사장애,2022년,전라북도,57세,여자,3,36
F50,식사장애,2022년,전라북도,58세,남자,2,4
F50,식사장애,2022년,전라북도,58세,여자,6,430
F50,식사장애,2022년,전라북도,60세,여자,1,17
F50,식사장애,2022년,전라북도,61세,남자,2,46
F50,식사장애,2022년,전라북도,61세,여자,3,56
F50,식사장애,2022년,전라북도,62세,남자,2,38
F50,식사장애,2022년,전라북도,62세,여자,5,95
F50,식사장애,2022년,전라북도,63세,여자,8,81
F50,식사장애,2022년,전라북도,64세,여자,6,96
F50,식사장애,2022년,전라북도,65세,여자,3,40
F50,식사장애,2022년,전라북도,66세,남자,3,40
F50,식사장애,2022년,전라북도,66세,여자,6,212
F50,식사장애,2022년,전라북도,67세,남자,3,67
F50,식사장애,2022년,전라북도,67세,여자,16,240
F50,식사장애,2022년,전라북도,68세,남자,3,34
F50,식사장애,2022년,전라북도,68세,여자,4,51
F50,식사장애,2022년,전라북도,69세,남자,2,29
F50,식사장애,2022년,전라북도,69세,여자,7,128
F50,식사장애,2022년,전라북도,70세,남자,2,36
F50,식사장애,2022년,전라북도,70세,여자,5,99
F50,식사장애,2022년,전라북도,71세,남자,1,16
F50,식사장애,2022년,전라북도,71세,여자,9,141
F50,식사장애,2022년,전라북도,72세,남자,14,316
F50,식사장애,2022년,전라북도,72세,여자,31,597
F50,식사장애,2022년,전라북도,73세,남자,11,215
F50,식사장애,2022년,전라북도,73세,여자,36,643
F50,식사장애,2022년,전라북도,74세,남자,8,128
F50,식사장애,2022년,전라북도,74세,여자,14,255
F50,식사장애,2022년,전라북도,75세,남자,7,146
F50,식사장애,2022년,전라북도,75세,여자,26,431
F50,식사장애,2022년,전라북도,76세,남자,1,22
F50,식사장애,2022년,전라북도,76세,여자,10,193
F50,식사장애,2022년,전라북도,77세,남자,3,45
F50,식사장애,2022년,전라북도,77세,여자,14,373
F50,식사장애,2022년,전라북도,78세,남자,13,302
F50,식사장애,2022년,전라북도,78세,여자,12,321
F50,식사장애,2022년,전라북도,79세,남자,32,331
F50,식사장애,2022년,전라북도,79세,여자,11,235
F50,식사장애,2022년,전라북도,80세,남자,7,116
F50,식사장애,2022년,전라북도,80세,여자,45,1178
F50,식사장애,2022년,전라북도,81세,남자,9,279
F50,식사장애,2022년,전라북도,81세,여자,17,614
F50,식사장애,2022년,전라북도,82세,남자,10,388
F50,식사장애,2022년,전라북도,82세,여자,17,371
F50,식사장애,2022년,전라북도,83세,남자,16,246
F50,식사장애,2022년,전라북도,83세,여자,36,941
F50,식사장애,2022년,전라북도,84세,남자,6,147
F50,식사장애,2022년,전라북도,84세,여자,28,1207
F50,식사장애,2022년,전라북도,85세,남자,7,120
F50,식사장애,2022년,전라북도,85세,여자,34,888
F50,식사장애,2022년,전라북도,86세,남자,9,1322
F50,식사장애,2022년,전라북도,86세,여자,14,447
F50,식사장애,2022년,전라북도,87세,남자,5,101
F50,식사장애,2022년,전라북도,87세,여자,19,2934
F50,식사장애,2022년,전라북도,88세,남자,12,3300
F50,식사장애,2022년,전라북도,88세,여자,38,3752
F50,식사장애,2022년,전라북도,89세,남자,2,119
F50,식사장애,2022년,전라북도,89세,여자,18,836
F50,식사장애,2022년,전라북도,90세,남자,4,40
F50,식사장애,2022년,전라북도,90세,여자,11,195
F50,식사장애,2022년,전라북도,91세,남자,1,12
F50,식사장애,2022년,전라북도,91세,여자,11,2756
F50,식사장애,2022년,전라북도,92세,여자,1,17
F50,식사장애,2022년,전라북도,93세,여자,5,46
F50,식사장애,2022년,전라북도,94세,여자,1,44
F50,식사장애,2022년,전라북도,95세,남자,1,113
F50,식사장애,2022년,전라북도,95세,여자,1,0
F50,식사장애,2022년,전라북도,96세,여자,1,12
F50,식사장애,2022년,전라북도,100세 이상,여자,1,12
F50,식사장애,2022년,전라남도,1세,남자,1,110
F50,식사장애,2022년,전라남도,3세,남자,1,18
F50,식사장애,2022년,전라남도,7세,여자,1,21
F50,식사장애,2022년,전라남도,9세,여자,1,67
F50,식사장애,2022년,전라남도,10세,여자,3,55
F50,식사장애,2022년,전라남도,11세,여자,1,17
F50,식사장애,2022년,전라남도,12세,여자,10,17526
F50,식사장애,2022년,전라남도,13세,남자,1,12
F50,식사장애,2022년,전라남도,13세,여자,28,5271
F50,식사장애,2022년,전라남도,14세,남자,11,1014
F50,식사장애,2022년,전라남도,14세,여자,13,6330
F50,식사장애,2022년,전라남도,15세,여자,13,1720
F50,식사장애,2022년,전라남도,16세,남자,1,17
F50,식사장애,2022년,전라남도,16세,여자,4,698
F50,식사장애,2022년,전라남도,17세,남자,1,17
F50,식사장애,2022년,전라남도,17세,여자,56,10474
F50,식사장애,2022년,전라남도,18세,남자,2,45
F50,식사장애,2022년,전라남도,18세,여자,37,67911
F50,식사장애,2022년,전라남도,19세,남자,3,257
F50,식사장애,2022년,전라남도,19세,여자,60,3580
F50,식사장애,2022년,전라남도,20세,여자,27,2115
F50,식사장애,2022년,전라남도,21세,여자,18,1225
F50,식사장애,2022년,전라남도,22세,여자,10,483
F50,식사장애,2022년,전라남도,23세,여자,9,592
F50,식사장애,2022년,전라남도,24세,남자,1,22
F50,식사장애,2022년,전라남도,24세,여자,19,905
F50,식사장애,2022년,전라남도,25세,남자,1,35
F50,식사장애,2022년,전라남도,25세,여자,40,3677
F50,식사장애,2022년,전라남도,26세,여자,28,2588
F50,식사장애,2022년,전라남도,27세,남자,15,2255
F50,식사장애,2022년,전라남도,27세,여자,17,780
F50,식사장애,2022년,전라남도,28세,여자,11,706
F50,식사장애,2022년,전라남도,29세,남자,1,24
F50,식사장애,2022년,전라남도,29세,여자,8,587
F50,식사장애,2022년,전라남도,30세,남자,1,24
F50,식사장애,2022년,전라남도,30세,여자,41,1148
F50,식사장애,2022년,전라남도,31세,여자,3,79
F50,식사장애,2022년,전라남도,32세,남자,2,3
F50,식사장애,2022년,전라남도,32세,여자,5,65
F50,식사장애,2022년,전라남도,33세,남자,3,1351
F50,식사장애,2022년,전라남도,33세,여자,14,2558
F50,식사장애,2022년,전라남도,34세,여자,7,487
F50,식사장애,2022년,전라남도,35세,남자,2,224
F50,식사장애,2022년,전라남도,35세,여자,2,61
F50,식사장애,2022년,전라남도,36세,남자,1,8
F50,식사장애,2022년,전라남도,36세,여자,16,1006
F50,식사장애,2022년,전라남도,37세,여자,5,83
F50,식사장애,2022년,전라남도,38세,여자,2,592
F50,식사장애,2022년,전라남도,39세,여자,10,465
F50,식사장애,2022년,전라남도,41세,남자,3,179
F50,식사장애,2022년,전라남도,41세,여자,2,69
F50,식사장애,2022년,전라남도,42세,여자,12,854
F50,식사장애,2022년,전라남도,43세,남자,1,5
F50,식사장애,2022년,전라남도,43세,여자,2,32
F50,식사장애,2022년,전라남도,44세,여자,1,15
F50,식사장애,2022년,전라남도,46세,여자,1,28
F50,식사장애,2022년,전라남도,47세,여자,5,141
F50,식사장애,2022년,전라남도,48세,남자,1,24
F50,식사장애,2022년,전라남도,48세,여자,19,428
F50,식사장애,2022년,전라남도,49세,여자,3,46
F50,식사장애,2022년,전라남도,50세,여자,8,179
F50,식사장애,2022년,전라남도,51세,여자,12,423
F50,식사장애,2022년,전라남도,52세,남자,4,61
F50,식사장애,2022년,전라남도,52세,여자,1,17
F50,식사장애,2022년,전라남도,53세,남자,11,200
F50,식사장애,2022년,전라남도,53세,여자,12,374
F50,식사장애,2022년,전라남도,55세,남자,1,22
F50,식사장애,2022년,전라남도,55세,여자,14,1434
F50,식사장애,2022년,전라남도,56세,남자,1,12
F50,식사장애,2022년,전라남도,56세,여자,12,344
F50,식사장애,2022년,전라남도,57세,여자,3,103
F50,식사장애,2022년,전라남도,58세,여자,4,78
F50,식사장애,2022년,전라남도,59세,여자,2,50
F50,식사장애,2022년,전라남도,60세,여자,2,32
F50,식사장애,2022년,전라남도,61세,남자,3,55
F50,식사장애,2022년,전라남도,61세,여자,36,1367
F50,식사장애,2022년,전라남도,62세,남자,1,17
F50,식사장애,2022년,전라남도,62세,여자,5,96
F50,식사장애,2022년,전라남도,63세,여자,17,552
F50,식사장애,2022년,전라남도,64세,남자,2,31
F50,식사장애,2022년,전라남도,64세,여자,2,30
F50,식사장애,2022년,전라남도,65세,남자,2,16
F50,식사장애,2022년,전라남도,65세,여자,3,52
F50,식사장애,2022년,전라남도,66세,남자,1,12
F50,식사장애,2022년,전라남도,66세,여자,1,7
F50,식사장애,2022년,전라남도,67세,남자,6,1226
F50,식사장애,2022년,전라남도,67세,여자,4,129
F50,식사장애,2022년,전라남도,68세,남자,3,115
F50,식사장애,2022년,전라남도,68세,여자,1,12
F50,식사장애,2022년,전라남도,69세,여자,3,48
F50,식사장애,2022년,전라남도,70세,남자,4,45
F50,식사장애,2022년,전라남도,70세,여자,5,81
F50,식사장애,2022년,전라남도,71세,여자,7,79
F50,식사장애,2022년,전라남도,72세,남자,9,637
F50,식사장애,2022년,전라남도,72세,여자,17,403
F50,식사장애,2022년,전라남도,73세,여자,7,175
F50,식사장애,2022년,전라남도,74세,남자,5,62
F50,식사장애,2022년,전라남도,74세,여자,1,18
F50,식사장애,2022년,전라남도,75세,남자,3,46
F50,식사장애,2022년,전라남도,75세,여자,9,203
F50,식사장애,2022년,전라남도,76세,남자,1,17
F50,식사장애,2022년,전라남도,76세,여자,5,103
F50,식사장애,2022년,전라남도,77세,남자,3,44
F50,식사장애,2022년,전라남도,77세,여자,9,356
F50,식사장애,2022년,전라남도,78세,남자,2,116
F50,식사장애,2022년,전라남도,78세,여자,9,368
F50,식사장애,2022년,전라남도,79세,남자,5,58
F50,식사장애,2022년,전라남도,79세,여자,9,112
F50,식사장애,2022년,전라남도,80세,남자,7,114
F50,식사장애,2022년,전라남도,80세,여자,11,1069
F50,식사장애,2022년,전라남도,81세,남자,19,224
F50,식사장애,2022년,전라남도,81세,여자,5,62
F50,식사장애,2022년,전라남도,82세,남자,2,20
F50,식사장애,2022년,전라남도,82세,여자,21,704
F50,식사장애,2022년,전라남도,83세,남자,5,586
F50,식사장애,2022년,전라남도,83세,여자,7,107
F50,식사장애,2022년,전라남도,84세,남자,12,161
F50,식사장애,2022년,전라남도,84세,여자,21,804
F50,식사장애,2022년,전라남도,85세,남자,5,162
F50,식사장애,2022년,전라남도,85세,여자,20,994
F50,식사장애,2022년,전라남도,86세,남자,1,27
F50,식사장애,2022년,전라남도,86세,여자,23,1109
F50,식사장애,2022년,전라남도,87세,남자,8,269
F50,식사장애,2022년,전라남도,87세,여자,10,294
F50,식사장애,2022년,전라남도,88세,남자,2,33
F50,식사장애,2022년,전라남도,88세,여자,7,279
F50,식사장애,2022년,전라남도,89세,남자,1,12
F50,식사장애,2022년,전라남도,90세,여자,7,182
F50,식사장애,2022년,전라남도,91세,남자,7,268
F50,식사장애,2022년,전라남도,91세,여자,3,1191
F50,식사장애,2022년,전라남도,92세,여자,6,304
F50,식사장애,2022년,전라남도,93세,남자,3,41
F50,식사장애,2022년,전라남도,93세,여자,6,202
F50,식사장애,2022년,전라남도,94세,여자,2,96
F50,식사장애,2022년,전라남도,96세,여자,7,410
F50,식사장애,2022년,전라남도,98세,여자,1,12
F50,식사장애,2022년,경상북도,0세,여자,1,19
F50,식사장애,2022년,경상북도,1세,남자,1,19
F50,식사장애,2022년,경상북도,1세,여자,4,80
F50,식사장애,2022년,경상북도,3세,남자,1,17
F50,식사장애,2022년,경상북도,11세,남자,1,21
F50,식사장애,2022년,경상북도,12세,여자,6,11427
F50,식사장애,2022년,경상북도,13세,여자,33,22401
F50,식사장애,2022년,경상북도,14세,여자,25,9132
F50,식사장애,2022년,경상북도,15세,남자,1,23
F50,식사장애,2022년,경상북도,15세,여자,39,7016
F50,식사장애,2022년,경상북도,16세,남자,11,787
F50,식사장애,2022년,경상북도,16세,여자,10,733
F50,식사장애,2022년,경상북도,17세,여자,20,1358
F50,식사장애,2022년,경상북도,18세,남자,2,62
F50,식사장애,2022년,경상북도,18세,여자,1,44
F50,식사장애,2022년,경상북도,19세,여자,17,1358
F50,식사장애,2022년,경상북도,20세,여자,11,642
F50,식사장애,2022년,경상북도,21세,여자,41,2630
F50,식사장애,2022년,경상북도,22세,여자,20,1660
F50,식사장애,2022년,경상북도,23세,남자,1,17
F50,식사장애,2022년,경상북도,23세,여자,12,1077
F50,식사장애,2022년,경상북도,24세,남자,1,152
F50,식사장애,2022년,경상북도,24세,여자,32,2000
F50,식사장애,2022년,경상북도,25세,여자,24,1341
F50,식사장애,2022년,경상북도,26세,남자,1,87
F50,식사장애,2022년,경상북도,26세,여자,55,3247
F50,식사장애,2022년,경상북도,27세,여자,34,1912
F50,식사장애,2022년,경상북도,28세,남자,1,10
F50,식사장애,2022년,경상북도,28세,여자,11,878
F50,식사장애,2022년,경상북도,29세,여자,35,1938
F50,식사장애,2022년,경상북도,30세,여자,14,15057
F50,식사장애,2022년,경상북도,31세,남자,1,17
F50,식사장애,2022년,경상북도,31세,여자,20,1366
F50,식사장애,2022년,경상북도,32세,여자,22,919
F50,식사장애,2022년,경상북도,33세,여자,9,654
F50,식사장애,2022년,경상북도,34세,여자,7,660
F50,식사장애,2022년,경상북도,35세,여자,22,1692
F50,식사장애,2022년,경상북도,36세,여자,3,306
F50,식사장애,2022년,경상북도,37세,여자,18,1133
F50,식사장애,2022년,경상북도,38세,여자,4,525
F50,식사장애,2022년,경상북도,39세,여자,2,48
F50,식사장애,2022년,경상북도,40세,여자,21,1384
F50,식사장애,2022년,경상북도,41세,여자,61,4488
F50,식사장애,2022년,경상북도,42세,여자,5,143
F50,식사장애,2022년,경상북도,44세,남자,1,143
F50,식사장애,2022년,경상북도,44세,여자,5,550
F50,식사장애,2022년,경상북도,45세,여자,5,337
F50,식사장애,2022년,경상북도,46세,여자,6,223
F50,식사장애,2022년,경상북도,47세,여자,17,1370
F50,식사장애,2022년,경상북도,48세,여자,1,57
F50,식사장애,2022년,경상북도,50세,여자,9,831
F50,식사장애,2022년,경상북도,52세,여자,14,188
F50,식사장애,2022년,경상북도,53세,남자,1,27
F50,식사장애,2022년,경상북도,54세,여자,2,30
F50,식사장애,2022년,경상북도,55세,남자,1,8
F50,식사장애,2022년,경상북도,55세,여자,15,919
F50,식사장애,2022년,경상북도,56세,남자,2,32
F50,식사장애,2022년,경상북도,57세,여자,5,320
F50,식사장애,2022년,경상북도,58세,여자,7,625
F50,식사장애,2022년,경상북도,59세,남자,3,57
F50,식사장애,2022년,경상북도,59세,여자,1,17
F50,식사장애,2022년,경상북도,61세,남자,1,1448
F50,식사장애,2022년,경상북도,61세,여자,5,91
F50,식사장애,2022년,경상북도,62세,남자,1,14
F50,식사장애,2022년,경상북도,62세,여자,1,7
F50,식사장애,2022년,경상북도,63세,남자,2,85
F50,식사장애,2022년,경상북도,63세,여자,4,73
F50,식사장애,2022년,경상북도,64세,여자,2,1947
F50,식사장애,2022년,경상북도,65세,남자,4,59
F50,식사장애,2022년,경상북도,65세,여자,8,120
F50,식사장애,2022년,경상북도,66세,남자,2,33
F50,식사장애,2022년,경상북도,66세,여자,3,43
F50,식사장애,2022년,경상북도,67세,여자,5,70
F50,식사장애,2022년,경상북도,68세,남자,3,466
F50,식사장애,2022년,경상북도,68세,여자,3,48
F50,식사장애,2022년,경상북도,69세,남자,5,283
F50,식사장애,2022년,경상북도,69세,여자,5,41
F50,식사장애,2022년,경상북도,70세,여자,3,58
F50,식사장애,2022년,경상북도,71세,남자,5,114
F50,식사장애,2022년,경상북도,71세,여자,2,1043
F50,식사장애,2022년,경상북도,72세,남자,1,12
F50,식사장애,2022년,경상북도,72세,여자,3,89
F50,식사장애,2022년,경상북도,73세,남자,1,11
F50,식사장애,2022년,경상북도,73세,여자,13,10463
F50,식사장애,2022년,경상북도,74세,남자,15,208
F50,식사장애,2022년,경상북도,74세,여자,7,79
F50,식사장애,2022년,경상북도,75세,남자,5,144
F50,식사장애,2022년,경상북도,75세,여자,14,176
F50,식사장애,2022년,경상북도,76세,여자,2,130
F50,식사장애,2022년,경상북도,77세,남자,2,60
F50,식사장애,2022년,경상북도,77세,여자,5,762
F50,식사장애,2022년,경상북도,78세,여자,3,18
F50,식사장애,2022년,경상북도,79세,남자,10,136
F50,식사장애,2022년,경상북도,79세,여자,13,231
F50,식사장애,2022년,경상북도,80세,남자,13,270
F50,식사장애,2022년,경상북도,80세,여자,20,538
F50,식사장애,2022년,경상북도,81세,남자,9,4099
F50,식사장애,2022년,경상북도,81세,여자,21,11480
F50,식사장애,2022년,경상북도,82세,남자,4,104
F50,식사장애,2022년,경상북도,82세,여자,16,304
F50,식사장애,2022년,경상북도,83세,남자,17,1532
F50,식사장애,2022년,경상북도,83세,여자,34,552
F50,식사장애,2022년,경상북도,84세,남자,3,658
F50,식사장애,2022년,경상북도,84세,여자,10,153
F50,식사장애,2022년,경상북도,85세,남자,7,192
F50,식사장애,2022년,경상북도,85세,여자,20,834
F50,식사장애,2022년,경상북도,86세,남자,1,14
F50,식사장애,2022년,경상북도,86세,여자,22,8242
F50,식사장애,2022년,경상북도,87세,남자,1,17
F50,식사장애,2022년,경상북도,87세,여자,21,875
F50,식사장애,2022년,경상북도,88세,남자,6,100
F50,식사장애,2022년,경상북도,88세,여자,17,503
F50,식사장애,2022년,경상북도,89세,남자,1,14
F50,식사장애,2022년,경상북도,89세,여자,16,2689
F50,식사장애,2022년,경상북도,90세,남자,1,20
F50,식사장애,2022년,경상북도,90세,여자,11,320
F50,식사장애,2022년,경상북도,91세,남자,4,4929
F50,식사장애,2022년,경상북도,92세,남자,3,74
F50,식사장애,2022년,경상북도,92세,여자,22,6372
F50,식사장애,2022년,경상북도,93세,남자,1,29
F50,식사장애,2022년,경상북도,93세,여자,12,2853
F50,식사장애,2022년,경상북도,94세,여자,51,1941
F50,식사장애,2022년,경상북도,95세,남자,1,847
F50,식사장애,2022년,경상북도,95세,여자,4,98
F50,식사장애,2022년,경상북도,96세,여자,4,166
F50,식사장애,2022년,경상북도,97세,여자,2,101
F50,식사장애,2022년,경상북도,98세,여자,2,29
F50,식사장애,2022년,경상북도,99세,여자,1,21
F50,식사장애,2022년,경상북도,100세 이상,여자,4,1496
F50,식사장애,2022년,경상남도,2세,여자,1,24
F50,식사장애,2022년,경상남도,5세,남자,1,1219
F50,식사장애,2022년,경상남도,5세,여자,2,36
F50,식사장애,2022년,경상남도,6세,남자,1,16
F50,식사장애,2022년,경상남도,8세,남자,1,12
F50,식사장애,2022년,경상남도,11세,남자,1,19
F50,식사장애,2022년,경상남도,11세,여자,1,65
F50,식사장애,2022년,경상남도,12세,남자,2,171
F50,식사장애,2022년,경상남도,12세,여자,20,17495
F50,식사장애,2022년,경상남도,13세,여자,33,21486
F50,식사장애,2022년,경상남도,14세,여자,122,68406
F50,식사장애,2022년,경상남도,15세,남자,2,2975
F50,식사장애,2022년,경상남도,15세,여자,66,24704
F50,식사장애,2022년,경상남도,16세,남자,1,147
F50,식사장애,2022년,경상남도,16세,여자,16,3263
F50,식사장애,2022년,경상남도,17세,남자,11,424
F50,식사장애,2022년,경상남도,17세,여자,52,23566
F50,식사장애,2022년,경상남도,18세,남자,5,243
F50,식사장애,2022년,경상남도,18세,여자,41,2886
F50,식사장애,2022년,경상남도,19세,여자,36,4160
F50,식사장애,2022년,경상남도,20세,남자,7,370
F50,식사장애,2022년,경상남도,20세,여자,42,3478
F50,식사장애,2022년,경상남도,21세,여자,40,2325
F50,식사장애,2022년,경상남도,22세,여자,41,7078
F50,식사장애,2022년,경상남도,23세,여자,63,3928
F50,식사장애,2022년,경상남도,24세,남자,2,24
F50,식사장애,2022년,경상남도,24세,여자,18,1169
F50,식사장애,2022년,경상남도,25세,남자,1,29
F50,식사장애,2022년,경상남도,25세,여자,20,1854
F50,식사장애,2022년,경상남도,26세,여자,42,3459
F50,식사장애,2022년,경상남도,27세,여자,61,4313
F50,식사장애,2022년,경상남도,28세,여자,22,1542
F50,식사장애,2022년,경상남도,29세,남자,3,200
F50,식사장애,2022년,경상남도,29세,여자,36,11585
F50,식사장애,2022년,경상남도,30세,남자,5,551
F50,식사장애,2022년,경상남도,30세,여자,27,2008
F50,식사장애,2022년,경상남도,31세,남자,5,450
F50,식사장애,2022년,경상남도,31세,여자,25,1043
F50,식사장애,2022년,경상남도,32세,남자,4,261
F50,식사장애,2022년,경상남도,32세,여자,1,17
F50,식사장애,2022년,경상남도,33세,여자,34,2357
F50,식사장애,2022년,경상남도,34세,남자,1,78
F50,식사장애,2022년,경상남도,34세,여자,12,972
F50,식사장애,2022년,경상남도,35세,여자,16,876
F50,식사장애,2022년,경상남도,36세,남자,1,21
F50,식사장애,2022년,경상남도,36세,여자,17,1233
F50,식사장애,2022년,경상남도,37세,여자,20,1360
F50,식사장애,2022년,경상남도,38세,여자,13,1055
F50,식사장애,2022년,경상남도,39세,여자,46,2885
F50,식사장애,2022년,경상남도,40세,남자,4,184
F50,식사장애,2022년,경상남도,40세,여자,15,8202
F50,식사장애,2022년,경상남도,41세,여자,21,917
F50,식사장애,2022년,경상남도,42세,여자,6,359
F50,식사장애,2022년,경상남도,43세,여자,5,246
F50,식사장애,2022년,경상남도,44세,여자,8,586
F50,식사장애,2022년,경상남도,45세,여자,13,931
F50,식사장애,2022년,경상남도,46세,남자,2,136
F50,식사장애,2022년,경상남도,46세,여자,5,133
F50,식사장애,2022년,경상남도,47세,남자,1,16
F50,식사장애,2022년,경상남도,47세,여자,2,79
F50,식사장애,2022년,경상남도,48세,남자,1,16
F50,식사장애,2022년,경상남도,48세,여자,4,57
F50,식사장애,2022년,경상남도,49세,남자,2,42
F50,식사장애,2022년,경상남도,49세,여자,4,90
F50,식사장애,2022년,경상남도,50세,남자,1,808
F50,식사장애,2022년,경상남도,50세,여자,7,340
F50,식사장애,2022년,경상남도,51세,남자,1,8
F50,식사장애,2022년,경상남도,51세,여자,2,94
F50,식사장애,2022년,경상남도,52세,여자,6,959
F50,식사장애,2022년,경상남도,53세,여자,14,332
F50,식사장애,2022년,경상남도,54세,남자,1,51
F50,식사장애,2022년,경상남도,54세,여자,2,16
